11,45,1755969038.5556426,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,1,5,4,5,7,3,1,9,3,2,8,9,7,6,0,5,6,10,2,5,4,8,7,8,6,4,5,14,5,3,11,4,14,14,4,10,13,1,4,13,9,11,5,7,10,11,1,12,10,7,8,19,5,5,15,2,14,6,0,7,2,3,7,1,3,14,3,0,19,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,26,2,2,9,0,11,17,6,4,21,3,23,4,7,7,30,4,24,26,4,31,17,2,20,7,1,38,21,8,35,34,2,25,36,6,13,31,0,20,30,3,42,10,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,4,19,18,4,34,45,0,33,30,6,38,7,2,50,52,7,23,20,7,51,41,9,11,59,9,31,50,3,28,48,3,60,35,9,60,52,7,45,65,7,34,16,1,65,54,7,49,62,0,35,31,5,49,65,8,57,57,6,39,47,2,35,61,1,53,31,7,60,34,5,28,75,7,68,40,9,72,62,9,53,54,9,71,65,2,51,79,0,78,45,7,36,69,8,49,77,4,57,63,6,48,58,3,84,77,7,56,48,1,66,51,7,74,64,8,74,82,1,42,47,3,45,64,6,74,80,5,49,65,3,86,91,5,61,76,6,95,72,3,62,68,8,51,80,1,92,85,8,56,97,9,94,100,4,105,58,9,103,99,2,100,80,8,87,78,8,94,56,1,79,76,5,95,77,1,79,79,4,88,92,7,83,96,7,70,110,1,79,71,3,109,108,8,107,105,4,94,92,0,94,116,2,100,83,1,87,95,5,86,114,4,94,84,4,83,102,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,114,85,6,95,118,5,114,91,6,96,93,5,115,91,5,113,95,9,118,96,1,102,132,0,101,105,2,91,116,5,136,116,8,123,118,3,126,116,2,107,142,0,100,102,5,108,116,5,97,104,0,105,103
12,49,1755970951.0586164,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,2,1,1,2,5,4,5,7,3,1,9,3,2,8,9,7,6,0,5,6,8,2,5,4,8,7,9,6,4,5,14,5,3,11,4,14,14,2,10,13,1,4,13,9,11,5,7,10,11,1,12,10,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,0,19,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,26,2,2,9,0,11,17,6,4,21,3,23,4,7,7,30,4,24,26,4,31,17,2,20,7,1,38,21,8,35,34,9,25,36,6,13,31,0,40,30,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,4,19,18,4,34,45,9,33,30,6,38,7,2,50,52,7,6,20,7,51,41,9,11,59,9,31,50,3,28,48,3,60,35,9,60,52,7,45,65,7,34,16,1,65,54,7,49,62,0,35,31,5,49,65,8,57,57,6,39,47,2,35,61,1,53,31,7,60,34,5,28,75,7,68,40,9,72,62,9,53,54,9,71,65,2,51,79,0,78,45,7,36,69,8,39,77,4,57,63,6,48,58,9,84,77,3,56,48,1,66,51,7,74,64,8,74,82,1,42,59,3,45,64,6,74,80,5,49,65,3,86,91,5,63,76,6,95,72,3,62,68,8,51,80,1,92,85,8,56,97,9,94,100,4,105,58,9,103,65,2,100,80,8,87,78,8,94,56,1,79,76,5,95,77,1,79,79,4,88,92,7,83,96,7,70,110,1,79,71,3,109,108,8,107,105,4,94,100,0,94,116,2,100,83,1,72,95,5,86,117,4,94,84,4,83,102,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,114,85,6,95,118,5,114,91,6,96,110,5,115,91,5,113,95,9,118,96,1,102,132,0,101,105,2,91,116,5,136,116,8,123,118,3,126,116,2,107,142,0,100,102,5,108,116,5,97,104,0,105,103
13,53,1755973026.3773324,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,2,1,1,2,5,4,1,7,3,1,9,3,2,8,9,2,0,0,5,6,8,2,5,4,8,7,9,6,4,5,14,5,3,11,4,14,14,2,10,13,1,4,13,9,11,5,7,10,11,1,12,10,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,0,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,26,2,2,9,0,11,17,6,4,21,3,23,4,7,7,30,4,24,26,4,31,17,2,20,7,1,38,21,8,35,34,9,25,36,6,13,31,0,40,30,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,2,50,52,7,6,20,7,51,41,9,11,59,9,31,50,3,43,48,3,60,35,9,60,52,7,45,65,7,34,16,7,65,54,8,49,62,0,35,31,3,49,65,8,57,26,6,39,47,2,35,61,1,53,31,7,60,34,5,28,56,7,68,40,9,72,62,9,53,54,9,71,65,2,51,79,0,78,45,7,36,69,8,39,77,4,57,63,6,48,58,9,84,77,3,56,48,1,66,51,7,74,64,8,74,82,1,42,59,3,45,64,6,74,80,5,49,65,3,86,91,5,63,76,6,95,95,3,62,68,7,51,58,1,92,85,8,56,97,9,94,100,4,105,58,9,103,65,2,100,103,8,87,78,8,70,56,1,79,76,5,95,77,1,79,79,4,88,92,7,83,96,7,70,110,1,79,71,3,109,108,8,107,105,4,94,100,0,94,116,2,120,83,1,72,95,5,86,117,4,94,84,4,83,119,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,114,85,6,95,118,5,114,91,6,96,110,5,115,91,5,113,95,9,118,96,1,102,132,0,101,105,2,91,116,5,136,116,8,123,118,3,126,116,2,107,142,0,100,102,5,108,116,5,97,104,0,105,103
14,57,1755975982.946812,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,2,5,4,1,7,3,1,0,1,2,8,9,2,0,0,5,6,8,2,5,4,8,7,9,6,4,5,14,5,3,11,4,14,14,2,10,13,1,4,13,9,11,5,7,10,11,5,12,0,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,0,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,26,2,2,9,0,11,17,6,4,21,3,23,4,7,7,30,4,24,26,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,13,31,0,40,30,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,6,50,52,7,6,20,7,51,41,9,11,59,9,14,50,3,43,48,3,60,35,9,60,52,7,45,65,7,34,16,7,65,54,8,49,62,0,35,31,3,49,65,8,57,26,6,39,47,2,35,61,1,53,31,7,60,34,3,28,56,7,68,40,9,72,39,9,53,54,9,71,65,2,51,79,0,78,45,7,36,69,8,39,77,4,57,63,6,48,52,9,84,77,3,56,48,1,87,51,7,74,64,8,74,82,1,42,59,3,45,64,6,74,80,5,49,65,3,86,91,5,63,57,6,95,95,3,62,68,7,51,58,1,86,85,8,56,97,9,94,100,4,105,58,9,103,65,2,100,103,8,87,78,8,70,56,1,79,76,5,95,77,1,79,79,3,102,92,7,83,96,7,70,110,1,79,71,3,109,108,8,107,105,4,94,100,0,94,116,2,120,83,1,72,95,5,86,117,4,94,84,4,83,119,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,114,85,6,95,118,5,114,91,6,96,110,5,115,91,5,113,135,9,118,96,1,102,132,0,101,105,2,91,116,5,136,116,8,123,118,3,126,116,2,107,142,0,100,102,5,108,116,5,97,104,0,105,103
15,61,1755979386.7939696,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,2,5,4,5,7,3,1,0,1,2,5,9,2,0,1,5,6,8,2,5,4,8,7,9,2,4,5,14,5,3,11,4,14,14,2,10,13,1,4,13,9,11,5,7,10,11,5,12,0,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,0,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,26,2,2,9,0,5,17,6,4,21,2,23,4,7,7,30,4,24,26,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,13,31,0,40,30,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,6,50,52,7,6,20,2,51,41,9,11,59,9,14,50,3,43,48,3,60,35,9,60,52,7,45,65,7,34,16,7,65,54,8,49,62,0,35,31,3,49,65,8,57,26,6,39,47,2,35,61,1,53,31,7,60,34,3,28,56,7,68,63,9,72,39,9,53,54,9,71,65,2,51,79,0,78,45,7,36,69,8,39,77,4,57,63,6,48,52,9,84,77,3,56,48,1,87,51,7,74,64,8,74,82,1,42,59,3,45,64,6,74,80,5,49,65,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,1,86,85,8,56,97,9,94,100,4,105,58,9,103,65,2,98,103,8,80,78,8,70,56,1,79,76,5,95,77,1,69,79,3,102,74,7,83,96,7,70,110,1,79,71,3,109,108,8,107,105,4,94,100,9,106,116,2,88,83,1,72,95,5,86,117,4,94,84,4,107,119,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,114,85,6,95,118,5,114,91,6,96,110,5,115,91,5,113,135,9,118,96,1,102,132,0,101,105,2,91,116,5,136,120,8,123,118,3,126,116,2,120,142,0,100,102,5,108,116,5,97,104,0,105,103
16,65,1755983123.8429163,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,2,5,4,5,7,3,1,0,1,2,5,9,2,0,1,5,7,8,2,5,4,3,7,9,2,4,5,14,5,3,11,4,14,14,2,10,13,1,4,13,9,11,5,7,10,11,5,12,0,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,9,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,11,2,2,9,0,5,17,6,4,21,2,23,4,7,7,30,4,24,26,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,13,31,0,45,30,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,6,50,52,7,6,20,2,51,37,9,11,59,9,28,50,3,43,48,3,60,35,9,60,52,7,45,65,7,34,16,7,65,54,8,49,62,9,35,31,3,49,65,8,57,26,6,39,47,2,35,61,4,53,31,7,60,34,6,28,56,7,68,63,9,72,39,9,53,54,9,71,65,2,51,79,0,78,45,7,45,77,8,39,77,4,57,63,6,48,52,9,84,77,3,56,48,1,87,51,7,62,64,8,74,82,1,42,59,3,45,64,6,74,80,5,49,65,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,1,86,85,8,56,97,9,94,100,4,105,58,9,103,65,2,98,103,8,80,78,8,70,56,1,79,76,5,95,77,1,69,79,3,102,74,7,83,96,7,70,110,1,79,71,3,109,108,8,107,92,4,94,100,9,106,116,2,88,83,1,72,95,5,86,72,4,94,84,4,107,119,1,117,86,3,119,81,9,123,110,6,108,103,6,90,118,3,115,102,4,88,130,2,123,85,6,95,118,5,114,91,6,96,110,5,115,91,5,113,135,2,118,96,1,102,132,0,101,105,2,91,116,5,136,120,8,123,118,5,120,116,2,120,142,6,100,102,5,108,116,5,97,104,0,105,103
17,69,1755987144.1084867,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,2,5,4,5,7,3,1,0,2,2,5,9,2,0,1,5,7,8,2,5,4,3,7,9,2,4,5,14,5,3,11,4,2,14,2,10,13,1,4,13,9,11,5,7,10,11,5,12,0,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,9,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,11,2,2,9,0,5,17,6,4,21,2,23,4,7,7,30,4,24,0,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,13,31,0,45,36,3,42,33,3,5,22,2,44,41,6,47,23,2,1,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,6,50,52,7,6,20,2,51,37,9,11,59,9,28,50,3,43,48,3,60,11,9,60,52,7,45,65,7,34,16,7,65,54,8,49,52,9,35,31,3,49,65,8,57,26,6,39,47,2,35,61,4,53,31,7,60,34,6,28,56,7,68,63,9,72,39,9,53,54,9,43,65,2,51,79,0,78,45,7,45,77,8,39,77,4,57,63,6,48,52,9,84,77,3,56,48,1,87,51,7,62,64,8,85,82,1,42,59,3,45,64,6,91,80,5,49,65,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,9,86,85,8,56,97,9,94,100,4,105,58,9,103,87,2,98,103,8,80,78,8,70,56,1,79,76,5,95,77,1,69,79,3,102,74,7,83,96,7,93,110,1,79,71,3,109,108,8,107,92,4,98,100,9,106,116,2,88,83,3,72,95,5,86,72,4,94,84,4,88,119,1,117,86,3,78,81,9,118,110,6,108,103,6,90,118,3,115,102,4,88,130,2,123,85,6,125,118,5,114,91,6,96,110,5,115,91,5,113,135,2,118,96,1,102,132,0,101,105,2,91,116,5,136,120,8,123,118,5,120,97,2,120,142,6,100,102,5,108,116,5,97,104,0,105,103
18,73,1755989049.66186,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,2,5,1,1,2,5,4,5,7,3,1,0,2,2,5,9,2,0,1,5,7,8,2,5,4,3,7,9,2,4,5,14,5,3,11,4,2,14,2,10,13,1,4,3,9,11,5,7,10,11,5,12,0,7,8,19,3,5,15,2,14,6,0,7,2,3,7,1,3,17,3,9,23,20,7,27,25,9,25,13,6,28,23,5,24,21,6,16,11,2,2,9,0,27,17,6,4,21,2,8,4,7,7,30,4,24,0,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,4,31,0,45,36,3,14,33,3,5,22,2,44,41,6,47,23,2,27,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,3,50,22,4,11,20,7,51,37,9,11,59,9,28,50,3,43,48,3,60,11,9,60,52,3,45,65,6,34,16,7,36,45,4,49,52,9,35,31,3,49,65,8,57,42,6,39,47,2,35,61,4,53,31,7,60,34,6,38,56,7,68,63,9,72,39,9,53,54,9,43,65,2,51,79,0,78,45,7,45,77,8,39,77,4,57,63,6,68,52,9,84,77,3,56,48,1,87,51,7,62,64,8,85,82,1,42,59,3,45,64,6,91,80,5,49,65,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,9,86,85,8,56,97,9,94,100,4,105,58,9,103,87,2,98,103,8,80,78,3,70,56,1,79,76,5,95,77,1,69,102,3,102,74,7,71,96,7,93,110,1,79,71,3,109,108,8,107,92,4,98,100,9,106,116,2,88,83,3,72,95,5,86,72,4,94,84,4,104,119,1,117,86,3,78,81,9,118,110,6,108,103,6,90,118,3,115,102,4,88,130,2,123,85,6,125,118,5,114,91,6,96,110,5,115,91,5,113,135,2,118,96,1,102,132,7,101,105,3,91,116,1,136,120,5,123,136,5,120,97,3,120,142,6,100,102,5,108,116,5,97,104,0,105,103
19,77,1755991592.7327402,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,0,5,1,1,2,5,4,5,7,3,1,0,2,2,5,9,2,0,1,5,7,8,2,5,4,3,7,9,2,4,5,13,5,9,11,4,2,14,2,10,13,1,4,3,9,10,5,7,10,11,5,12,0,7,8,10,3,5,15,2,14,6,0,7,2,3,7,1,3,17,17,9,23,20,7,27,25,9,25,13,6,28,4,5,24,21,6,16,11,2,2,9,0,27,17,6,4,21,2,8,4,7,7,30,4,24,0,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,4,31,0,45,36,3,14,33,3,5,22,2,44,41,6,47,23,2,27,8,0,38,13,8,19,18,4,34,45,9,33,30,6,38,7,3,50,22,4,25,20,7,51,37,9,11,59,9,28,50,3,43,48,3,60,11,8,60,52,3,45,65,6,34,16,7,36,45,4,49,35,9,35,31,3,49,65,8,57,42,5,39,47,2,46,61,4,44,31,7,60,34,6,38,56,5,68,63,9,72,39,9,53,76,9,43,65,2,51,79,0,78,45,7,45,77,8,39,77,4,47,63,6,68,52,9,84,77,3,56,48,1,87,51,7,62,64,8,85,82,1,42,59,3,45,64,6,91,80,5,49,53,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,9,69,85,8,56,97,9,94,100,4,105,58,9,103,61,2,98,103,8,63,78,3,70,56,1,79,76,5,95,77,1,69,102,3,102,74,7,71,96,7,93,110,1,107,71,3,109,108,8,107,92,4,98,100,9,106,116,2,88,83,3,72,95,5,86,72,4,94,84,4,104,119,1,117,86,3,100,81,9,112,110,6,108,103,6,90,118,3,115,102,4,88,130,2,123,85,6,125,118,5,114,91,6,96,110,5,115,91,5,113,135,2,118,96,1,102,132,7,101,105,9,91,116,1,136,120,5,123,136,5,120,97,3,120,142,6,100,102,5,108,116,5,97,104,0,105,103
20,81,1755994734.1703906,0.9124877088306693,18,6,0,0,3,0,0,1,0,0,3,0,0,7,0,0,4,0,5,1,1,2,5,4,5,7,3,1,0,2,2,5,9,2,0,1,2,7,8,2,5,4,3,7,7,2,4,5,13,5,9,11,4,2,4,2,10,13,1,4,3,9,10,5,7,10,11,5,12,12,7,8,10,3,5,11,2,14,6,0,7,2,3,7,1,3,17,17,9,23,20,7,27,28,9,25,13,6,28,4,5,24,21,6,16,11,2,2,9,0,27,17,6,4,21,9,8,4,7,7,30,4,24,0,4,31,17,2,4,7,1,38,21,8,35,34,9,25,36,6,4,31,0,45,36,3,14,33,3,5,22,2,44,41,6,47,23,2,27,8,0,38,13,4,19,12,4,50,45,9,33,30,6,38,7,3,50,22,4,25,20,7,49,37,9,11,59,9,28,50,3,43,48,3,60,11,8,60,52,3,45,65,6,39,16,7,36,45,4,49,35,9,35,31,3,49,65,8,57,42,5,39,47,2,46,61,4,44,31,7,60,34,6,38,56,5,68,63,9,72,39,9,53,76,9,43,65,2,51,79,2,78,45,7,45,77,8,39,77,4,47,63,6,37,52,9,84,77,3,74,48,1,87,51,4,62,64,8,85,82,1,42,59,3,45,64,6,91,80,5,49,76,3,86,91,5,63,57,6,95,95,3,62,68,7,51,83,9,69,85,8,88,97,9,94,100,4,105,103,8,103,64,2,98,103,8,63,78,3,70,82,1,79,76,5,95,77,1,69,102,3,102,74,7,71,96,7,93,110,1,98,71,3,109,108,8,107,92,4,98,100,9,106,116,2,88,83,3,72,95,5,86,72,4,94,84,4,104,119,1,117,86,3,100,81,9,112,110,6,108,103,6,90,118,3,115,102,4,88,130,2,123,85,6,125,118,5,90,91,6,96,110,5,115,91,5,127,135,2,118,96,1,102,132,7,101,118,9,91,116,1,101,120,5,123,136,5,100,97,3,120,142,6,100,102,5,108,116,5,97,104,0,105,103
